Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28 00:00:00-05:00,43.922983262756105,44.68929885576098,43.7828021029568,44.57715606689453,41946100,0.0,0.0
2022-03-01 00:00:00-05:00,44.42762450449613,44.76405638565044,43.19404331689994,43.7547607421875,53853000,0.0,0.0
2022-03-02 00:00:00-05:00,44.40893525922856,45.78269764164299,44.37155314536384,45.67055130004883,46936500,0.0,0.0
2022-03-03 00:00:00-05:00,45.0257280598693,45.37150371748581,44.50238913526897,44.79209518432617,36389900,0.0,0.0
2022-03-04 00:00:00-05:00,44.268755108939104,45.10983486501204,44.268755108939104,44.92292785644531,38310700,0.0,0.0
2022-03-07 00:00:00-05:00,44.86684992208826,45.36215397696024,44.483692199425576,44.55845642089844,43813700,0.0,0.0
2022-03-08 00:00:00-05:00,44.56781088092279,45.530380856554565,43.820186311224674,44.39025115966797,44813900,0.0,0.0
2022-03-09 00:00:00-05:00,45.24067515411003,45.28740102167746,43.82018667733799,44.5117416381836,36076500,0.0,0.0
2022-03-10 00:00:00-05:00,44.19399571433212,44.21268677222132,43.137974115798414,43.60523986816406,36456000,0.0,0.0
2022-03-11 00:00:00-05:00,44.06315963810996,44.184646160792845,42.773505228836,42.8295783996582,27082100,0.0,0.0
2022-03-14 00:00:00-04:00,42.89499953323924,42.96976020339688,41.39974691558192,41.493202209472656,35993900,0.0,0.0
2022-03-15 00:00:00-04:00,41.58665198222509,41.960466010294425,41.18480314978474,41.87635803222656,34448900,0.0,0.0
2022-03-16 00:00:00-04:00,42.334277028541415,43.57720565795898,42.30624222380277,43.57720565795898,38885500,0.0,0.0
2022-03-17 00:00:00-04:00,43.28749464823176,44.19399125718266,42.73612097345045,44.053810119628906,28555000,0.0,0.0
2022-03-18 00:00:00-04:00,43.754761501233176,44.483694879743226,43.31553058600045,44.3435173034668,46237100,0.0,0.0
2022-03-21 00:00:00-04:00,44.352865805324726,44.754714650660034,43.98839907698687,44.28744888305664,32910900,0.0,0.0
2022-03-22 00:00:00-04:00,44.390248541049736,45.296745283620965,44.296796812208456,45.221981048583984,27923300,0.0,0.0
2022-03-23 00:00:00-04:00,45.28738862310144,46.334066307824166,44.91357821994692,45.10982894897461,37126400,0.0,0.0
2022-03-24 00:00:00-04:00,45.474307780628685,48.26855884962918,45.408890853440674,48.24052047729492,51677900,0.0,0.0
2022-03-25 00:00:00-04:00,47.37140617425703,48.57695281048065,47.14712058353716,48.43677520751953,33239800,0.0,0.0
2022-03-28 00:00:00-04:00,47.99754060823761,48.19379137663494,47.24991608699425,48.1377182006836,22932400,0.0,0.0
2022-03-29 00:00:00-04:00,48.59563654119318,48.866651523646645,47.92277274060656,48.82926940917969,27303700,0.0,0.0
2022-03-30 00:00:00-04:00,48.82926559623725,49.0722421913898,47.86669939608248,48.062950134277344,24623300,0.0,0.0
2022-03-31 00:00:00-04:00,47.84801504997144,47.90408466020147,46.26865448266796,46.31538391113281,43698300,0.0,0.0
2022-04-01 00:00:00-04:00,46.56770724097482,46.633124162021375,44.23137844658407,44.96031188964844,46598600,0.0,0.0
2022-04-04 00:00:00-04:00,45.01638436641732,46.00698912171834,44.782751472097225,45.97895431518555,23784900,0.0,0.0
2022-04-05 00:00:00-04:00,45.63317282543199,45.773350405221024,44.87620106073469,44.979000091552734,25779200,0.0,0.0
2022-04-06 00:00:00-04:00,44.33417608286389,45.016383696328994,44.147272622153984,44.42763137817383,31518700,0.0,0.0
2022-04-07 00:00:00-04:00,44.32482948646248,44.77340418024935,43.70803883688619,44.446319580078125,24117000,0.0,0.0
2022-04-08 00:00:00-04:00,44.18464990974489,44.46501222268933,43.78280106380975,43.941673278808594,22167300,0.0,0.0
2022-04-11 00:00:00-04:00,43.82952669972343,44.20333714304272,43.483747494336,43.5211296081543,30352500,0.0,0.0
2022-04-12 00:00:00-04:00,44.22203073181996,44.773404464867,43.37160720101399,43.45571517944336,29861400,0.0,0.0
2022-04-13 00:00:00-04:00,43.689346838763264,44.17530363781252,43.5024398291359,43.93232345581055,22171300,0.0,0.0
2022-04-14 00:00:00-04:00,43.68934558017981,43.68934558017981,42.63332403641813,42.68004989624024,36181800,0.0,0.0
2022-04-18 00:00:00-04:00,42.54921733373471,43.82018072260643,42.53987358747302,43.5865478515625,25593100,0.0,0.0
2022-04-19 00:00:00-04:00,43.5491665752584,44.85751210428187,43.306189953273645,44.79209518432617,31483100,0.0,0.0
2022-04-20 00:00:00-04:00,45.19394476908752,45.5584114906197,44.83882179415277,44.96031188964844,22787100,0.0,0.0
2022-04-21 00:00:00-04:00,45.43692555724533,45.69859683035603,44.296799425313885,44.39025115966797,27316900,0.0,0.0
2022-04-22 00:00:00-04:00,44.34351889165416,44.53042589833809,43.45571328362151,43.49309539794922,28219900,0.0,0.0
2022-04-25 00:00:00-04:00,43.18469958652178,44.05381416323868,43.15666478241954,43.97905349731445,35999300,0.0,0.0
2022-04-26 00:00:00-04:00,43.633275192915406,43.77345634627889,42.53052771898411,42.53987503051758,35356600,0.0,0.0
2022-04-27 00:00:00-04:00,42.5024943031655,43.04452431126464,42.063263335564805,42.25951766967773,28320900,0.0,0.0
2022-04-28 00:00:00-04:00,42.79219918971315,44.17530541259565,42.55856630953121,43.77345657348633,41097000,0.0,0.0
2022-04-29 00:00:00-04:00,42.04457449182577,42.39035015470979,40.65212096379609,40.73622894287109,70765900,0.0,0.0
2022-05-02 00:00:00-04:00,40.85771219341273,42.04456744821631,40.66145789847909,42.01652908325195,45446500,0.0,0.0
2022-05-03 00:00:00-04:00,41.85766903433543,42.51184183317421,41.33433008227342,42.10999298095703,40158400,0.0,0.0
2022-05-04 00:00:00-04:00,42.1099892524156,43.58654711881386,41.50254237193151,43.49309539794922,44625600,0.0,0.0
2022-05-05 00:00:00-04:00,42.951493641871934,43.243489748438414,41.56687552015289,42.00957489013672,52996700,0.365,0.0
2022-05-06 00:00:00-04:00,41.905964226739655,42.52763042030808,41.29371563912066,41.72699737548828,40916600,0.0,0.0
2022-05-09 00:00:00-04:00,41.26545704578548,41.63280474167557,40.38005122170734,40.56843566894531,44925800,0.0,0.0
2022-05-10 00:00:00-04:00,41.77409083421778,42.14144212721681,40.97346141621227,41.45383834838867,42770000,0.0,0.0
2022-05-11 00:00:00-04:00,41.46325858686138,41.71757704852445,40.29527790290518,40.342376708984375,40351700,0.0,0.0
2022-05-12 00:00:00-04:00,40.24819117971326,40.41773685658509,39.57000847222593,40.35180282592773,42329600,0.0,0.0
2022-05-13 00:00:00-04:00,40.89810800349117,41.293715723737,40.47424746533912,41.06765365600586,32034100,0.0,0.0
2022-05-16 00:00:00-04:00,40.89811840354242,41.07708530067031,40.304712061977376,40.5778694152832,25071900,0.0,0.0
2022-05-17 00:00:00-04:00,41.27487533366183,41.84002509158528,41.11475088639952,41.82118988037109,28596600,0.0,0.0
2022-05-18 00:00:00-04:00,41.425587402434175,41.425587402434175,39.76781193504717,39.8902587890625,35218400,0.0,0.0
2022-05-19 00:00:00-04:00,39.862003446612206,40.21993359775014,39.29685360219238,39.57000732421875,29181000,0.0,0.0
2022-05-20 00:00:00-04:00,39.79606484911842,39.83374245925689,37.968743875018745,39.23091506958008,44802300,0.0,0.0
2022-05-23 00:00:00-04:00,39.268585147693344,39.7960608573187,38.9294974698638,39.56058120727539,27199500,0.0,0.0
2022-05-24 00:00:00-04:00,39.278012050118406,39.456975316613445,38.712858652057776,39.24975204467773,29837500,0.0,0.0
2022-05-25 00:00:00-04:00,39.033113550461565,40.05038757322405,38.98601832936369,39.74897384643555,26283100,0.0,0.0
2022-05-26 00:00:00-04:00,39.72070939962125,41.143008632495935,39.63594016700088,40.95462417602539,28826700,0.0,0.0
2022-05-27 00:00:00-04:00,41.058233788157054,41.96247482299805,41.0205561800884,41.96247482299805,30553300,0.0,0.0
2022-05-31 00:00:00-04:00,41.67990240145594,42.15086175062493,41.11475261970702,41.84002685546875,41111500,0.0,0.0
2022-06-01 00:00:00-04:00,42.16970086977554,42.32040771890644,41.001720094160056,41.54803466796875,29885500,0.0,0.0
2022-06-02 00:00:00-04:00,41.623385269464194,42.27331145973486,41.38790559893357,42.235633850097656,28727600,0.0,0.0
2022-06-03 00:00:00-04:00,41.54803274495878,41.67990078270309,40.82275494423052,40.869850158691406,33174700,0.0,0.0
2022-06-06 00:00:00-04:00,41.26546067188778,41.482101547651176,40.57786043321227,40.82275772094727,25437100,0.0,0.0
2022-06-07 00:00:00-04:00,40.55902107667352,41.058236844777205,40.18225215420694,41.0017204284668,25168700,0.0,0.0
2022-06-08 00:00:00-04:00,39.79605777448357,39.80547537877666,38.646916021488494,38.83530044555664,59649900,0.0,0.0
2022-06-09 00:00:00-04:00,38.62808353721013,38.94833603256156,37.68616485595703,37.68616485595703,39047200,0.0,0.0
2022-06-10 00:00:00-04:00,37.5354569427247,37.75210139520741,36.90437316894531,36.90437316894531,43066200,0.0,0.0
2022-06-13 00:00:00-04:00,36.31096652072908,36.55586740401901,35.48207702773477,35.576271057128906,50335900,0.0,0.0
2022-06-14 00:00:00-04:00,35.80232993320705,35.98129679444702,35.359630566181806,35.72697830200195,31351700,0.0,0.0
2022-06-15 00:00:00-04:00,36.32039378194105,36.89496128803125,35.71756267261332,36.40516662597656,37652300,0.0,0.0
2022-06-16 00:00:00-04:00,35.51033689316397,35.59510972271717,34.78505903879433,35.17124557495117,45576500,0.0,0.0
2022-06-17 00:00:00-04:00,35.303115647055115,35.905943094834086,34.47422610979152,34.82273864746094,71393200,0.0,0.0
2022-06-21 00:00:00-04:00,35.19008059052832,35.82116434790276,35.16182418143228,35.53858947753906,34004900,0.0,0.0
2022-06-22 00:00:00-04:00,35.16182812169468,35.57627107179528,35.05821648588582,35.20892333984375,32571000,0.0,0.0
2022-06-23 00:00:00-04:00,35.425567098235874,35.43498470537749,34.76622321113413,35.2371826171875,30163000,0.0,0.0
2022-06-24 00:00:00-04:00,35.651621014427626,36.39573764261425,35.54801297665849,36.36748123168945,38159900,0.0,0.0
2022-06-27 00:00:00-04:00,36.61238434588004,36.79135122528777,36.23561896533763,36.38632583618164,29585300,0.0,0.0
2022-06-28 00:00:00-04:00,36.3392235304761,36.75366644624107,35.548011714463314,35.58568572998047,37824200,0.0,0.0
2022-06-29 00:00:00-04:00,35.359628998429294,35.41614182104377,34.8698308413405,35.124149322509766,25437200,0.0,0.0
2022-06-30 00:00:00-04:00,35.04879813613913,35.79291486005588,34.596677537504114,35.2371826171875,35141000,0.0,0.0
2022-07-01 00:00:00-04:00,34.93576333773339,35.0393749655155,33.79604261839925,34.22932434082031,40596300,0.0,0.0
2022-07-05 00:00:00-04:00,33.843145164958905,34.60610074044648,33.47579738188037,34.55900192260742,33215000,0.0,0.0
2022-07-06 00:00:00-04:00,34.68144377185722,35.24659351427712,34.3423524891515,34.84157180786133,26258300,0.0,0.0
2022-07-07 00:00:00-04:00,35.68929452424265,36.10374100024401,35.53858769473331,35.924774169921875,33165400,0.0,0.0
2022-07-08 00:00:00-04:00,35.47265814587047,35.92477869130094,35.21833966535307,35.78349304199219,22566300,0.0,0.0
2022-07-11 00:00:00-04:00,35.47266089366509,35.482078500427974,34.87925105982426,35.03937911987305,25904300,0.0,0.0
2022-07-12 00:00:00-04:00,35.46324031829785,35.510335534439896,34.84157412307266,35.04879379272461,30546300,0.0,0.0
2022-07-13 00:00:00-04:00,34.54957803397649,35.25601705551123,34.49306161872523,35.04879379272461,27059200,0.0,0.0
2022-07-14 00:00:00-04:00,34.84156975541725,35.94361276615734,34.1822260326783,35.51974868774414,36690700,0.0,0.0
2022-07-15 00:00:00-04:00,36.047225826550935,36.42399111666326,35.53858891210822,36.376895904541016,32892300,0.0,0.0
2022-07-18 00:00:00-04:00,36.8290253251489,37.05508742845517,36.29213187207364,36.46167755126953,30814400,0.0,0.0
2022-07-19 00:00:00-04:00,37.03624015114647,38.364345272386046,36.96088852936558,37.88396835327149,53095300,0.0,0.0
2022-07-20 00:00:00-04:00,37.87454993307692,38.30783167121944,37.26230493608459,38.2042236328125,36387900,0.0,0.0
2022-07-21 00:00:00-04:00,38.15712205184503,38.28899367804129,37.50719949183976,38.25131607055664,29661200,0.0,0.0
2022-07-22 00:00:00-04:00,38.02525711900834,38.15712516282148,36.67831308325752,36.92321395874024,41350000,0.0,0.0
2022-07-25 00:00:00-04:00,36.9985654319096,37.1210158691386,36.31096521123621,36.885536193847656,32263400,0.0,0.0
2022-07-26 00:00:00-04:00,36.82901922536377,37.27172215806789,36.62179955755017,36.69715118408203,35925500,0.0,0.0
2022-07-27 00:00:00-04:00,36.98914851282399,38.07235288339831,36.95147090172537,37.84629440307617,42571600,0.0,0.0
2022-07-28 00:00:00-04:00,37.761525123508754,37.78978153792088,36.77251109459842,37.403594970703125,56662300,0.0,0.0
2022-07-29 00:00:00-04:00,33.53230013834964,34.4930575247818,33.193212466492035,34.20106506347656,125292400,0.0,0.0
2022-08-01 00:00:00-04:00,33.95616297978007,35.50090882555509,33.95616297978007,34.81330871582031,52513400,0.0,0.0
2022-08-02 00:00:00-04:00,34.46480206707019,34.53073608228777,33.90906994371176,33.918487548828125,53929400,0.0,0.0
2022-08-03 00:00:00-04:00,33.99385080480554,34.464810221002274,33.212056449214074,34.39887619018555,59513900,0.0,0.0
2022-08-04 00:00:00-04:00,34.2609119289219,34.346540572218984,33.64248606458415,33.927913665771484,54046300,0.365,0.0
2022-08-05 00:00:00-04:00,33.63296634503385,33.95645189476213,33.47122538487396,33.671024322509766,40205100,0.0,0.0
2022-08-08 00:00:00-04:00,33.64248529199656,34.21334048126174,33.490256999565254,33.66151428222656,41534600,0.0,0.0
2022-08-09 00:00:00-04:00,33.50929250625867,33.5854048525713,32.729121902154446,32.843292236328125,48202300,0.0,0.0
2022-08-10 00:00:00-04:00,33.290460474728704,33.68054572937782,32.909887901184135,33.652000427246094,42243300,0.0,0.0
2022-08-11 00:00:00-04:00,33.90888352656273,34.52731299936226,33.76617154550735,33.86131286621094,35569700,0.0,0.0
2022-08-12 00:00:00-04:00,34.061112307895904,34.3845978841193,33.93742568567286,34.356056213378906,37675200,0.0,0.0
2022-08-15 00:00:00-04:00,34.34653826407415,34.66051114486692,33.97548204452533,34.57488250732422,25400600,0.0,0.0
2022-08-16 00:00:00-04:00,34.40362538371896,34.803226903813886,33.965969514088656,34.432167053222656,25000200,0.0,0.0
2022-08-17 00:00:00-04:00,34.070621404945946,34.32750727545277,33.55684966393232,34.042076110839844,29176100,0.0,0.0
2022-08-18 00:00:00-04:00,33.946949385115644,34.56537900144214,33.8422917304072,34.44169235229492,24598200,0.0,0.0
2022-08-19 00:00:00-04:00,34.061112188830435,34.279940132362384,33.48074068974586,33.66151428222656,31425500,0.0,0.0
2022-08-22 00:00:00-04:00,33.299975774868834,33.35706275421311,32.09166193265162,32.196319580078125,51006100,0.0,0.0
2022-08-23 00:00:00-04:00,32.329517473266264,32.71960274135082,32.26291781501347,32.30097579956055,30687100,0.0,0.0
2022-08-24 00:00:00-04:00,32.32000110620697,32.33903009631053,31.967970233404333,32.2153434753418,25105700,0.0,0.0
2022-08-25 00:00:00-04:00,32.22485579212015,33.23337047977773,32.17728513210235,33.1953125,29799100,0.0,0.0
2022-08-26 00:00:00-04:00,33.25240398225648,33.32851632273222,31.730117249240443,31.739633560180664,44851500,0.0,0.0
2022-08-29 00:00:00-04:00,31.61594560537897,31.787202901069143,31.2163476683746,31.340030670166016,32976800,0.0,0.0
2022-08-30 00:00:00-04:00,31.43517413648528,31.46371580794256,30.58840400876969,30.693058013916016,40182500,0.0,0.0
2022-08-31 00:00:00-04:00,30.816747849391835,30.816747849391835,30.226863591570844,30.369577407836918,44074500,0.0,0.0
2022-09-01 00:00:00-04:00,30.036574406998323,30.2839458449501,29.617945680102665,30.21734619140625,36440700,0.0,0.0
2022-09-02 00:00:00-04:00,30.64548843444026,30.807233047033623,29.551346832111893,29.703575134277344,34893300,0.0,0.0
2022-09-06 00:00:00-04:00,29.865318769509376,29.865318769509376,28.856805785711146,28.88534927368164,46989600,0.0,0.0
2022-09-07 00:00:00-04:00,28.942432654658464,29.2944617258229,28.59040358349403,29.1612606048584,37329500,0.0,0.0
2022-09-08 00:00:00-04:00,28.894861227070717,29.35154610618533,28.45720352355757,29.25640296936035,37359500,0.0,0.0
2022-09-09 00:00:00-04:00,29.675029286286357,29.96997135339303,29.570371662759623,29.93191337585449,34069500,0.0,0.0
2022-09-12 00:00:00-04:00,30.19831876019149,30.312490896952447,29.589405536678555,30.027061462402344,38305500,0.0,0.0
2022-09-13 00:00:00-04:00,29.332514861254374,29.42765799076624,27.829259222020585,27.86731719970703,71417900,0.0,0.0
2022-09-14 00:00:00-04:00,28.114690149644822,28.324005422480926,27.600920092520106,27.76266288757324,40767200,0.0,0.0
2022-09-15 00:00:00-04:00,27.73412058280243,27.98149203370225,27.315491833994688,27.439178466796875,39919100,0.0,0.0
2022-09-16 00:00:00-04:00,27.30597786992203,27.895862074220805,27.0395774396134,27.819747924804688,72748000,0.0,0.0
2022-09-19 00:00:00-04:00,27.61043481797541,28.067119720267637,27.496262685050105,28.010034561157227,33151900,0.0,0.0
2022-09-20 00:00:00-04:00,27.65800235201021,27.753145482898656,27.31548780669354,27.5533447265625,31129000,0.0,0.0
2022-09-21 00:00:00-04:00,27.734117904334347,28.15274661271233,27.077632263990026,27.087146759033203,39977300,0.0,0.0
2022-09-22 00:00:00-04:00,27.02055032333767,27.115693470385203,26.678037534552978,26.706579208374023,36092700,0.0,0.0
2022-09-23 00:00:00-04:00,26.54483607290654,26.54483607290654,25.869323185203022,26.18329429626465,43491100,0.0,0.0
2022-09-26 00:00:00-04:00,26.22134808287401,26.35454920086208,25.555349751751304,25.660005569458008,44786400,0.0,0.0
2022-09-27 00:00:00-04:00,26.06912121539332,26.259407500241064,25.327008696837023,25.583892822265625,44121400,0.0,0.0
2022-09-28 00:00:00-04:00,25.555350757059607,25.95495049733464,25.30797931644131,25.81223487854004,40433400,0.0,0.0
2022-09-29 00:00:00-04:00,25.47923781937838,25.47923781937838,24.91789525717476,25.09866523742676,41831300,0.0,0.0
2022-09-30 00:00:00-04:00,25.02254892328304,25.27943484950694,24.48974989514429,24.518293380737305,43821000,0.0,0.0
2022-10-03 00:00:00-04:00,25.05109239478481,25.926405990729734,24.803720963897725,25.660005569458008,44096200,0.0,0.0
2022-10-04 00:00:00-04:00,26.09766347986094,26.449690731221,25.77417789959772,26.354549407958984,42427500,0.0,0.0
2022-10-05 00:00:00-04:00,26.040578349721315,26.487748739507303,25.58389164995404,26.297462463378903,30120000,0.0,0.0
2022-10-06 00:00:00-04:00,26.107179414610027,26.411636021126025,25.688550673298277,25.85980796813965,33985100,0.0,0.0
2022-10-07 00:00:00-04:00,24.898865431494915,25.003523069498016,24.404122543285997,24.470722198486328,57215500,0.0,0.0
2022-10-10 00:00:00-04:00,24.680039060778807,24.72760972763532,23.871325021285752,23.975982666015625,43409300,0.0,0.0
2022-10-11 00:00:00-04:00,23.79521177425544,24.24238222978025,23.49075513945517,23.823755264282227,48134900,0.0,0.0
2022-10-12 00:00:00-04:00,23.83326426643952,24.28043646762643,23.4622080269052,24.09966468811035,39634100,0.0,0.0
2022-10-13 00:00:00-04:00,23.528807288207744,25.53632037587168,23.39560798693485,25.136720657348636,62447000,0.0,0.0
2022-10-14 00:00:00-04:00,25.17477566585933,25.33651844484493,24.508777375398378,24.651491165161133,48185400,0.0,0.0
2022-10-17 00:00:00-04:00,25.03206302651743,25.45069173513786,24.898863725244546,25.136720657348636,39416500,0.0,0.0
2022-10-18 00:00:00-04:00,25.441180782684377,25.65049425878857,24.29946843842792,24.613439559936523,51126900,0.0,0.0
2022-10-19 00:00:00-04:00,24.489752036721537,24.974980446008537,24.44218137127763,24.737123489379883,33882300,0.0,0.0
2022-10-20 00:00:00-04:00,24.879835890300885,25.64097919719597,24.68955142460546,24.813236236572266,33247700,0.0,0.0
2022-10-21 00:00:00-04:00,24.594407513779917,25.73611971629216,24.537322357330403,25.660005569458008,53058700,0.0,0.0
2022-10-24 00:00:00-04:00,25.450693722619583,26.145235583072267,25.23186576352428,25.85980796813965,43831600,0.0,0.0
2022-10-25 00:00:00-04:00,25.859808208305974,26.221349978225323,25.68855091187409,26.078636169433597,32205300,0.0,0.0
2022-10-26 00:00:00-04:00,25.869326168174947,26.44969597693536,25.67903985450298,25.88835334777832,37111100,0.0,0.0
2022-10-27 00:00:00-04:00,26.116692131689884,26.24989143429279,24.860805993288405,24.994007110595703,56305100,0.0,0.0
2022-10-28 00:00:00-04:00,26.81123648192271,27.800720479342083,26.50677986733213,27.65800666809082,91695700,0.0,0.0
2022-10-31 00:00:00-04:00,27.66751706537184,27.762660197012696,26.68754589446829,27.04908943176269,59507700,0.0,0.0
2022-11-01 00:00:00-04:00,27.40111939327695,27.4486918711954,26.535320256910445,26.925405502319336,44418700,0.0,0.0
2022-11-02 00:00:00-04:00,26.8968640073058,27.448692051860544,26.078635528767748,26.088150024414062,51956100,0.0,0.0
2022-11-03 00:00:00-04:00,26.116693526033995,26.525805950828502,25.850293091900937,26.059606552124023,39678200,0.0,0.0
2022-11-04 00:00:00-04:00,26.585140405825484,27.23120664802179,26.43085609478285,27.192636489868164,43051900,0.365,0.0
2022-11-07 00:00:00-05:00,27.346917006664487,27.452986306280927,26.893705296545274,27.395130157470703,34389800,0.0,0.0
2022-11-08 00:00:00-05:00,27.732627744845203,27.91584102858677,26.93227730224422,27.462629318237305,36258000,0.0,0.0
2022-11-09 00:00:00-05:00,27.211919645642528,27.289061798318503,26.53692626953125,26.53692626953125,30544800,0.0,0.0
2022-11-10 00:00:00-05:00,27.848341564437387,28.764406193994382,27.62655811575354,28.69690704345703,62943900,0.0,0.0
2022-11-11 00:00:00-05:00,27.89655519770834,29.53582624543612,27.83869904852623,29.34297180175781,49826500,0.0,0.0
2022-11-14 00:00:00-05:00,29.25618990186592,29.882970131932595,29.10190559413301,29.265832901000977,39395300,0.0,0.0
2022-11-15 00:00:00-05:00,29.98903994480018,30.220466396071025,29.09226129661693,29.61297035217285,40933200,0.0,0.0
2022-11-16 00:00:00-05:00,29.03440541472817,29.15011772183715,28.388339209192143,28.47512435913086,35582800,0.0,0.0
2022-11-17 00:00:00-05:00,28.031556192217213,28.880121711620205,27.96405703846757,28.822263717651367,31983300,0.0,0.0
2022-11-18 00:00:00-05:00,29.1790462667312,29.1790462667312,28.55226606848289,28.802978515625,27122200,0.0,0.0
2022-11-21 00:00:00-05:00,28.60047977182364,28.65833592559415,27.877271412443307,27.906200408935547,36086800,0.0,0.0
2022-11-22 00:00:00-05:00,28.099053475255506,28.793334642947404,28.02191132764684,28.754762649536133,25584100,0.0,0.0
2022-11-23 00:00:00-05:00,28.667976923046872,29.005474501705663,28.436550484907254,28.61012077331543,23143900,0.0,0.0
2022-11-25 00:00:00-05:00,28.61976476337277,28.61976476337277,28.29191017150879,28.29191017150879,11314900,0.0,0.0
2022-11-28 00:00:00-05:00,28.06048461797593,28.147269767948515,27.520489559757404,27.70370101928711,28267900,0.0,0.0
